AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,hour
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190701_004000.WAV,GRABADOR-SDZG-AM-1,20190701_004000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,01.07.2019 00:40,60.00046875,,Recorded at 00:40:00 01/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.9V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:18:16-08:00,WAV,WAV,audio/x-wav,0
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_011000.WAV,GRABADOR-SDZG-AM-1,20190628_011000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 01:10,60.00046875,,Recorded at 01:10:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:04:47-08:00,WAV,WAV,audio/x-wav,1
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190618_022000.WAV,GRABADOR-SDZG-AM-1,20190618_022000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 02:20,60.00046875,,Recorded at 02:20:00 18/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:19:46-08:00,WAV,WAV,audio/x-wav,2
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_030000.WAV,GRABADOR-SDZG-AM-1,20190628_030000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:00,60.00046875,,Recorded at 03:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:05:07-08:00,WAV,WAV,audio/x-wav,3
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190625_041000.WAV,GRABADOR-SDZG-AM-1,20190625_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 04:10,60.00046875,,Recorded at 04:10:00 25/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:51:46-08:00,WAV,WAV,audio/x-wav,4
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_050000.WAV,GRABADOR-SDZG-AM-1,20190622_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:00,60.00046875,,Recorded at 05:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:38:20-08:00,WAV,WAV,audio/x-wav,5
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_063000.WAV,GRABADOR-SDZG-AM-1,20190620_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 06:30,60.00046875,,Recorded at 06:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:29:37-08:00,WAV,WAV,audio/x-wav,6
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190628_070000.WAV,GRABADOR-SDZG-AM-1,20190628_070000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 07:00,60.00046875,,Recorded at 07:00:00 28/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:05:52-08:00,WAV,WAV,audio/x-wav,7
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_085000.WAV,GRABADOR-SDZG-AM-1,20190702_085000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 08:50,60.00046875,,Recorded at 08:50:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:24:20-08:00,WAV,WAV,audio/x-wav,8
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_094000.WAV,GRABADOR-SDZG-AM-1,20190702_094000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 09:40,60.00046875,,Recorded at 09:40:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:24:30-08:00,WAV,WAV,audio/x-wav,9
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_100000.WAV,GRABADOR-SDZG-AM-1,20190622_100000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 10:00,60.00046875,,Recorded at 10:00:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:39:16-08:00,WAV,WAV,audio/x-wav,10
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190620_113000.WAV,GRABADOR-SDZG-AM-1,20190620_113000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 11:30,60.00046875,,Recorded at 11:30:00 20/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:30:33-08:00,WAV,WAV,audio/x-wav,11
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_122000.WAV,GRABADOR-SDZG-AM-1,20190702_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 12:20,60.00046875,,Recorded at 12:20:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:25:00-08:00,WAV,WAV,audio/x-wav,12
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_131000.WAV,GRABADOR-SDZG-AM-1,20190704_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 13:10,60.00046875,,Recorded at 13:10:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:34:16-08:00,WAV,WAV,audio/x-wav,13
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190617_145000.WAV,GRABADOR-SDZG-AM-1,20190617_145000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 14:50,60.00046875,,Recorded at 14:50:00 17/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:17:37-08:00,WAV,WAV,audio/x-wav,14
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_155000.WAV,GRABADOR-SDZG-AM-1,20190702_155000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 15:50,60.00046875,,Recorded at 15:50:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:25:40-08:00,WAV,WAV,audio/x-wav,15
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190702_160000.WAV,GRABADOR-SDZG-AM-1,20190702_160000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,02.07.2019 16:00,60.00046875,,Recorded at 16:00:00 02/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:25:42-08:00,WAV,WAV,audio/x-wav,16
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190704_172000.WAV,GRABADOR-SDZG-AM-1,20190704_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,04.07.2019 17:20,60.00046875,,Recorded at 17:20:00 04/07/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:35:04-08:00,WAV,WAV,audio/x-wav,17
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190623_184000.WAV,GRABADOR-SDZG-AM-1,20190623_184000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 18:40,60.00046875,,Recorded at 18:40:00 23/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:45:26-08:00,WAV,WAV,audio/x-wav,18
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190621_193000.WAV,GRABADOR-SDZG-AM-1,20190621_193000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 19:30,60.00046875,,Recorded at 19:30:00 21/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:36:33-08:00,WAV,WAV,audio/x-wav,19
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190619_205000.WAV,GRABADOR-SDZG-AM-1,20190619_205000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 20:50,60.00046875,,Recorded at 20:50:00 19/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:27:47-08:00,WAV,WAV,audio/x-wav,20
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190627_213000.WAV,GRABADOR-SDZG-AM-1,20190627_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 21:30,60.00046875,,Recorded at 21:30:00 27/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 04:04:05-08:00,WAV,WAV,audio/x-wav,21
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190626_224000.WAV,GRABADOR-SDZG-AM-1,20190626_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 22:40,60.00046875,,Recorded at 22:40:00 26/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:59:47-08:00,WAV,WAV,audio/x-wav,22
AM-1,243B1F055B2BEAB8,GRABADOR-SDZG-AM-1/20190622_231000.WAV,GRABADOR-SDZG-AM-1,20190622_231000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 23:10,60.00046875,,Recorded at 23:10:00 22/06/2019 (UTC) by AudioMoth 243B1F055B2BEAB8 at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F055B2BEAB8,2019:12:20 03:41:44-08:00,WAV,WAV,audio/x-wav,23
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190625_003000.WAV,GRABADOR-SDZG-AM-10,20190625_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,25.06.2019 00:30,60.00046875,,Recorded at 00:30:00 25/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:47:45-08:00,WAV,WAV,audio/x-wav,0
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_013000.WAV,GRABADOR-SDZG-AM-10,20190624_013000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 01:30,60.00046875,,Recorded at 01:30:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:43:24-08:00,WAV,WAV,audio/x-wav,1
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_020000.WAV,GRABADOR-SDZG-AM-10,20190627_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 02:00,60.00046875,,Recorded at 02:00:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:04-08:00,WAV,WAV,audio/x-wav,2
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190614_031000.WAV,GRABADOR-SDZG-AM-10,20190614_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,14.06.2019 03:10,60.00046875,,Recorded at 03:10:00 14/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:58:41-08:00,WAV,WAV,audio/x-wav,3
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_043000.WAV,GRABADOR-SDZG-AM-10,20190628_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 04:30,60.00046875,,Recorded at 04:30:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.8V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:02:05-08:00,WAV,WAV,audio/x-wav,4
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190627_052000.WAV,GRABADOR-SDZG-AM-10,20190627_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,27.06.2019 05:20,60.00046875,,Recorded at 05:20:00 27/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.9V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:57:42-08:00,WAV,WAV,audio/x-wav,5
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190624_060000.WAV,GRABADOR-SDZG-AM-10,20190624_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,24.06.2019 06:00,60.00046875,,Recorded at 06:00:00 24/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:44:16-08:00,WAV,WAV,audio/x-wav,6
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190619_073000.WAV,GRABADOR-SDZG-AM-10,20190619_073000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 07:30,60.00046875,,Recorded at 07:30:00 19/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:21:58-08:00,WAV,WAV,audio/x-wav,7
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_080000.WAV,GRABADOR-SDZG-AM-10,20190623_080000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 08:00,60.00046875,,Recorded at 08:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:40:06-08:00,WAV,WAV,audio/x-wav,8
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_093000.WAV,GRABADOR-SDZG-AM-10,20190620_093000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:30,60.00046875,,Recorded at 09:30:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:26:51-08:00,WAV,WAV,audio/x-wav,9
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_102000.WAV,GRABADOR-SDZG-AM-10,20190621_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 10:20,60.00046875,,Recorded at 10:20:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:31:30-08:00,WAV,WAV,audio/x-wav,10
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_115000.WAV,GRABADOR-SDZG-AM-10,20190618_115000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 11:50,60.00046875,,Recorded at 11:50:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:18-08:00,WAV,WAV,audio/x-wav,11
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190618_121000.WAV,GRABADOR-SDZG-AM-10,20190618_121000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,18.06.2019 12:10,60.00046875,,Recorded at 12:10:00 18/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.2V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:18:22-08:00,WAV,WAV,audio/x-wav,12
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_133000.WAV,GRABADOR-SDZG-AM-10,20190622_133000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 13:30,60.00046875,,Recorded at 13:30:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:37-08:00,WAV,WAV,audio/x-wav,13
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_141000.WAV,GRABADOR-SDZG-AM-10,20190622_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 14:10,60.00046875,,Recorded at 14:10:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:36:44-08:00,WAV,WAV,audio/x-wav,14
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190621_154000.WAV,GRABADOR-SDZG-AM-10,20190621_154000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 15:40,60.00046875,,Recorded at 15:40:00 21/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:32:31-08:00,WAV,WAV,audio/x-wav,15
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_161000.WAV,GRABADOR-SDZG-AM-10,20190611_161000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 16:10,60.00046875,,Recorded at 16:10:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:47:37-08:00,WAV,WAV,audio/x-wav,16
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_172000.WAV,GRABADOR-SDZG-AM-10,20190622_172000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 17:20,60.00046875,,Recorded at 17:20:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:37:20-08:00,WAV,WAV,audio/x-wav,17
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190628_180000.WAV,GRABADOR-SDZG-AM-10,20190628_180000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 18:00,60.00046875,,Recorded at 18:00:00 28/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 3.7V.,AudioMoth 24CE97025B2BF198,2019:12:18 10:04:36-08:00,WAV,WAV,audio/x-wav,18
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190615_190000.WAV,GRABADOR-SDZG-AM-10,20190615_190000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 19:00,60.00046875,,Recorded at 19:00:00 15/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.4V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:06:10-08:00,WAV,WAV,audio/x-wav,19
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190623_200000.WAV,GRABADOR-SDZG-AM-10,20190623_200000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,23.06.2019 20:00,60.00046875,,Recorded at 20:00:00 23/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.0V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:42:22-08:00,WAV,WAV,audio/x-wav,20
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190611_211000.WAV,GRABADOR-SDZG-AM-10,20190611_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,11.06.2019 21:10,60.00046875,,Recorded at 21:10:00 11/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.6V.,AudioMoth 24CE97025B2BF198,2019:12:18 08:48:34-08:00,WAV,WAV,audio/x-wav,21
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190622_225000.WAV,GRABADOR-SDZG-AM-10,20190622_225000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 22:50,60.00046875,,Recorded at 22:50:00 22/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:38:22-08:00,WAV,WAV,audio/x-wav,22
AM-10,24CE97025B2BF198,GRABADOR-SDZG-AM-10/20190620_232000.WAV,GRABADOR-SDZG-AM-10,20190620_232000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 23:20,60.00046875,,Recorded at 23:20:00 20/06/2019 (UTC) by AudioMoth 24CE97025B2BF198 at gain setting 2 while battery state was 4.1V.,AudioMoth 24CE97025B2BF198,2019:12:18 09:29:27-08:00,WAV,WAV,audio/x-wav,23
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190621_005000.WAV,GRABADOR-SDZG-AM-11,20190621_005000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,21.06.2019 00:50,60.00046875,,Recorded at 00:50:00 21/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:54:24-08:00,WAV,WAV,audio/x-wav,0
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190615_015000.WAV,GRABADOR-SDZG-AM-11,20190615_015000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,15.06.2019 01:50,60.00046875,,Recorded at 01:50:00 15/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:40:37-08:00,WAV,WAV,audio/x-wav,1
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190626_021000.WAV,GRABADOR-SDZG-AM-11,20190626_021000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,26.06.2019 02:10,60.00046875,,Recorded at 02:10:00 26/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:57:15-08:00,WAV,WAV,audio/x-wav,2
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190628_031000.WAV,GRABADOR-SDZG-AM-11,20190628_031000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,28.06.2019 03:10,60.00046875,,Recorded at 03:10:00 28/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:22:38-08:00,WAV,WAV,audio/x-wav,3
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190619_041000.WAV,GRABADOR-SDZG-AM-11,20190619_041000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,19.06.2019 04:10,60.00046875,,Recorded at 04:10:00 19/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:31:19-08:00,WAV,WAV,audio/x-wav,4
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190622_053000.WAV,GRABADOR-SDZG-AM-11,20190622_053000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,22.06.2019 05:30,60.00046875,,Recorded at 05:30:00 22/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 10:09:14-08:00,WAV,WAV,audio/x-wav,5
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190617_060000.WAV,GRABADOR-SDZG-AM-11,20190617_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,17.06.2019 06:00,60.00046875,,Recorded at 06:00:00 17/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:07:31-08:00,WAV,WAV,audio/x-wav,6
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190616_071000.WAV,GRABADOR-SDZG-AM-11,20190616_071000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,16.06.2019 07:10,60.00046875,,Recorded at 07:10:00 16/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 08:55:44-08:00,WAV,WAV,audio/x-wav,7
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190629_083000.WAV,GRABADOR-SDZG-AM-11,20190629_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,29.06.2019 08:30,60.00046875,,Recorded at 08:30:00 29/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 3.7V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 11:37:50-08:00,WAV,WAV,audio/x-wav,8
AM-11,2466C2065B2BEE0D,GRABADOR-SDZG-AM-11/20190620_091000.WAV,GRABADOR-SDZG-AM-11,20190620_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,20.06.2019 09:10,60.00046875,,Recorded at 09:10:00 20/06/2019 (UTC) by AudioMoth 2466C2065B2BEE0D at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065B2BEE0D,2019:12:09 09:46:18-08:00,WAV,WAV,audio/x-wav,9
